,OCC_CODE,O_GROUP,OCC_TITLE,TOT_EMP,Mean Annual Salary,Median Annual Salary,Entry level education,Work Experience,Training on Job,16 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 years and over,Median age,Women,White,Black or African American,Asian,Hispanic or Latino,Employement change in 10 years,Education weight,Experience weight,Training weight,Prestige,popularity
950,51-9071,detailed,jewelers and precious stone and metal workers,18650,48050,41900,High school diploma or equivalent,None,Long-term on-the-job training,2.083333333333333,12.5,16.666666666666668,27.08333333333333,27.08333333333333,14.583333333333334,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,2.0,1.0,6.5,624650.0,-22403312500.0
951,51-9080,broad,dental and ophthalmic laboratory technicians and medical appliance technicians,70650,42130,38620,No formal educational credential,None,None,0.0,9.45945945945946,28.37837837837838,14.864864864864863,24.324324324324323,17.56756756756757,5.405405405405405,40.6,59.9,91.0,4.4,4.6,17.0,12.3,1.0,1.0,1.0,42130.0,1385271975405.4055
952,51-9081,detailed,dental laboratory technicians,30800,45230,42110,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,12.2,2.0,1.0,4.5,407070.0,593811798033.3497
953,51-9082,detailed,medical appliance technicians,13710,45630,41750,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,14.4,2.0,1.0,4.5,410670.0,314747364859.0743
954,51-9083,detailed,ophthalmic laboratory technicians,26140,36640,34440,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,11.2,2.0,1.0,4.5,329760.0,374792384726.5704
955,51-9111,detailed,packaging and filling machine operators and tenders,370910,35220,32640,High school diploma or equivalent,None,Moderate-term on-the-job training,1.1904761904761905,13.88888888888889,24.20634920634921,15.476190476190476,23.41269841269841,17.063492063492063,4.761904761904762,42.4,45.8,69.9,20.8,4.1,41.2,5.4,2.0,1.0,4.5,316980.0,2771317649571.4287
956,51-9120,broad,painting workers,149370,41770,38740,No formal educational credential,None,None,2.702702702702702,6.081081081081081,22.97297297297297,25.0,22.97297297297297,16.216216216216218,4.054054054054054,42.6,8.1,87.0,7.8,1.5,32.2,7.4,1.0,1.0,1.0,41770.0,1466208451499.9998
957,51-9123,detailed,"painting, coating, and decorating workers",11860,37540,34780,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.3,1.0,1.0,4.5,168930.0,98001154944.39555
958,51-9124,detailed,"coating, painting, and spraying machine setters, operators, and tenders",137510,42140,39060,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,7.5,2.0,1.0,4.5,379260.0,1518454433216.7307
959,51-9141,detailed,semiconductor processing technicians,31080,45210,40500,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-1.7,2.0,1.0,4.5,406890.0,-83459566704.12257
960,51-9151,detailed,photographic process workers and processing machine operators,8880,39390,34720,High school diploma or equivalent,None,Short-term on-the-job training,20.0,0.0,20.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,2.0,1.0,3.5,275730.0,-121724553600.0
961,51-9160,broad,computer numerically controlled tool operators and programmers,174650,46740,44210,No formal educational credential,None,None,0.9523809523809524,7.619047619047619,27.61904761904762,20.0,16.19047619047619,20.0,6.666666666666667,42.6,9.0,88.9,7.3,3.3,14.5,1.9,1.0,1.0,1.0,46740.0,561313124000.0
962,51-9161,detailed,computer numerically controlled tool operators,149120,44300,42260,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-2.5,2.0,1.0,4.5,398700.0,-577020598677.4133
963,51-9162,detailed,computer numerically controlled tool programmers,25530,61010,57740,Postsecondary nondegree award,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,27.4,3.5,1.0,4.5,960907.5,1491125130967.9897
964,51-9190,broad,miscellaneous production workers,638030,35660,32580,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,1.1,1.0,1.0,1.0,35660.0,874433547159.0508
965,51-9191,detailed,adhesive bonding machine operators and tenders,12400,37640,36280,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,0.0,45.45454545454545,18.181818181818183,0.0,18.181818181818183,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.0,1.0,4.5,338760.0,19093745454.545456
966,51-9192,detailed,"cleaning, washing, and metal pickling equipment operators and tenders",14060,34600,32230,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.3,2.0,1.0,4.5,311400.0,107081305186.17078
967,51-9193,detailed,cooling and freezing equipment operators and tenders,8020,39610,37650,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.0,2.0,1.0,4.5,356490.0,66595080494.084526
968,51-9194,detailed,etchers and engravers,9490,35230,31790,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.0,1.0,4.5,317070.0,32095939200.0
969,51-9195,detailed,"molders, shapers, and casters, except metal and plastic",41660,37370,35440,High school diploma or equivalent,None,Long-term on-the-job training,0.0,3.8461538461538463,7.6923076923076925,34.61538461538461,23.07692307692308,19.23076923076923,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,15.1,2.0,1.0,6.5,485810.0,271248420230.76923
970,51-9196,detailed,"paper goods machine setters, operators, and tenders",99890,41480,39820,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,18.181818181818183,9.090909090909092,4.545454545454546,18.181818181818183,31.818181818181817,13.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,2.0,1.0,4.5,373320.0,-824920678909.091
971,51-9197,detailed,tire builders,18820,45980,46270,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,2.0,1.0,4.5,413820.0,-0.0
972,51-9198,detailed,helpers--production workers,239340,32000,30500,High school diploma or equivalent,None,Short-term on-the-job training,13.157894736842104,28.94736842105263,15.789473684210526,23.68421052631579,7.894736842105263,13.157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,2.0,1.0,3.5,224000.0,-1995339789473.684
973,51-9199,detailed,"production workers, all other",194360,35620,31420,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.2,2.0,1.0,4.5,320580.0,1983473237484.7427
974,53-1000,minor,supervisors of transportation and material moving workers,487450,58330,54840,No formal educational credential,None,None,0.3773584905660377,3.018867924528302,27.547169811320757,30.18867924528302,19.245283018867923,13.962264150943396,5.283018867924528,42.2,23.5,73.8,14.8,5.7,23.2,5.9,1.0,1.0,1.0,58330.0,5190892574452.83
975,53-1041,detailed,aircraft cargo handling supervisors,10020,59620,53610,High school diploma or equivalent,Less than 5 years,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,11.9,2.0,2.0,1.0,238480.0,248380983121.4885
976,53-1047,detailed,"first-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors",477430,58300,54870,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,5.8,1.0,1.0,1.0,58300.0,5640504375914.084
977,53-2000,minor,air transportation workers,269710,111420,81100,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,19.1,1.0,1.0,1.0,111420.0,20054196106565.312
978,53-2010,broad,aircraft pilots and flight engineers,120670,163480,130440,No formal educational credential,None,None,0.0,1.935483870967742,14.193548387096774,25.161290322580644,25.806451612903224,26.451612903225808,6.451612903225806,48.4,5.6,94.0,3.4,2.2,5.0,12.9,1.0,1.0,1.0,163480.0,4104516090967.7417
979,53-2011,detailed,"airline pilots, copilots, and flight engineers",83550,186870,160970,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,13.7,3.0,2.0,4.5,5045490.0,7473401142738.129
980,53-2012,detailed,commercial pilots,37120,110830,93300,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,11.4,2.0,1.0,4.5,997470.0,1638633537603.6348
981,53-2020,broad,air traffic controllers and airfield operations specialists,32780,105120,99640,No formal educational credential,None,None,2.631578947368421,7.894736842105263,18.42105263157895,31.57894736842105,23.68421052631579,10.526315789473683,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,1.0,1.0,105120.0,648360795789.4736
982,53-2021,detailed,air traffic controllers,22190,127440,130420,Associate's degree,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,3.8,3.5,1.0,6.5,2899260.0,375455394637.76636
983,53-2022,detailed,airfield operations specialists,10590,58360,51330,High school diploma or equivalent,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,12.9,2.0,1.0,6.5,758680.0,278556079083.399
984,53-2031,detailed,flight attendants,116260,59150,59050,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,0.0,3.703703703703704,20.98765432098765,14.814814814814817,22.22222222222222,33.333333333333336,3.703703703703704,49.6,79.7,65.0,19.3,10.6,10.3,30.4,2.0,2.0,4.5,1064700.0,5161829175308.642
985,53-3000,minor,motor vehicle operators,3976410,42770,40600,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,12.0,1.0,1.0,1.0,42770.0,71305551093582.84
986,53-3011,detailed,"ambulance drivers and attendants, except emergency medical technicians",14120,30700,27930,High school diploma or equivalent,None,Moderate-term on-the-job training,10.0,10.0,30.0,10.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,2.0,1.0,4.5,276300.0,353289460000.0
987,53-3030,broad,driver/sales workers and truck drivers,3148070,44200,42430,No formal educational credential,None,None,1.8133174791914388,6.539833531510107,18.51961950059453,19.61950059453032,23.95957193816885,22.859690844233057,6.718192627824019,46.5,7.8,76.9,16.8,2.9,22.6,8.9,1.0,1.0,1.0,44200.0,33278910524565.992
988,53-3031,detailed,driver/sales workers,420890,31870,27960,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,17.9,2.0,1.0,3.5,223090.0,8389100340875.737
989,53-3032,detailed,heavy and tractor-trailer truck drivers,1797710,48710,47130,Postsecondary nondegree award,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.3,3.5,1.0,3.5,596697.5,19274805325551.344
990,53-3033,detailed,light truck drivers,929470,41050,37050,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,9.8,2.0,1.0,3.5,287350.0,13064304705297.766
991,53-3050,broad,passenger vehicle drivers,762820,37300,34670,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,24.7,1.0,1.0,1.0,37300.0,24554977655155.234
