,OCC_CODE,O_GROUP,OCC_TITLE,TOT_EMP,Mean Annual Salary,Median Annual Salary,Entry level education,Work Experience,Training on Job,16 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 years and over,Median age,Women,White,Black or African American,Asian,Hispanic or Latino,Employement change in 10 years
279,25-1120,broad,"arts, communications, history, and humanities teachers, postsecondary",250550,83620,71030,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,8.7
280,25-1121,detailed,"art, drama, and music teachers, postsecondary",91170,84780,69690,Master's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,10.1
281,25-1122,detailed,"communications teachers, postsecondary",28430,80940,71030,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.3
282,25-1123,detailed,"english language and literature teachers, postsecondary",64800,81340,69000,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,6.2
283,25-1124,detailed,"foreign language and literature teachers, postsecondary",22790,80410,69920,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,9.4
284,25-1125,detailed,"history teachers, postsecondary",20450,85630,76890,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.9
285,25-1126,detailed,"philosophy and religion teachers, postsecondary",22900,90160,76160,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,11.0
286,25-1190,broad,miscellaneous postsecondary teachers,317580,77650,63620,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.1
287,25-1192,detailed,"family and consumer sciences teachers, postsecondary",2270,81580,72220,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.8
288,25-1193,detailed,"recreation and fitness studies teachers, postsecondary",14730,75430,66290,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,6.8
289,25-1194,detailed,"career/technical education teachers, postsecondary",105830,61710,55620,Bachelor's degree,Less than 5 years,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,3.4
290,25-1199,detailed,"postsecondary teachers, all other",194740,86430,71950,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.9
291,25-2000,minor,"preschool, elementary, middle, secondary, and special education teachers",3998620,63100,59410,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,8.9
292,25-2010,broad,preschool and kindergarten teachers,491020,42570,36810,No formal educational credential,None,None,2.4299065420560746,11.401869158878505,28.22429906542056,23.925233644859812,19.813084112149532,11.02803738317757,2.9906542056074765,38.5,98.8,82.8,12.0,2.2,15.3,16.3
293,25-2011,detailed,"preschool teachers, except special education",370940,36550,31930,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,18.4
294,25-2012,detailed,"kindergarten teachers, except special education",120080,61170,57860,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,8.1
295,25-2020,broad,elementary and middle school teachers,1976050,65300,60910,No formal educational credential,None,None,0.059329575793533075,4.182735093444082,23.4055176505488,28.507861168792644,24.443785226935628,15.188371403144467,4.212399881340849,42.9,79.6,84.1,10.5,2.8,10.5,7.4
296,25-2021,detailed,"elementary school teachers, except special education",1364870,65420,60940,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.4
297,25-2022,detailed,"middle school teachers, except special and career/technical education",599520,64990,60810,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.5
298,25-2023,detailed,"career/technical education teachers, middle school",11670,66950,62270,Bachelor's degree,Less than 5 years,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.4
299,25-2030,broad,secondary school teachers,1064540,67240,62840,No formal educational credential,None,None,0.10384215991692627,3.530633437175493,25.96053997923157,27.51817237798546,25.441329179646935,14.434060228452752,3.011422637590862,42.7,58.8,87.0,7.7,3.0,8.9,7.8
300,25-2031,detailed,"secondary school teachers, except special and career/technical education",991000,67340,62870,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.8
301,25-2032,detailed,"career/technical education teachers, secondary school",73530,65870,62460,Bachelor's degree,Less than 5 years,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.1
302,25-2050,broad,special education teachers,467020,65920,61500,No formal educational credential,None,None,0.30120481927710846,4.216867469879518,21.686746987951807,27.10843373493976,23.19277108433735,19.57831325301205,3.9156626506024095,43.5,81.4,87.5,7.2,1.8,8.9,8.1
303,25-2051,detailed,"special education teachers, preschool",20300,68110,61400,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,12.1
304,25-2052,detailed,"special education teachers, kindergarten and elementary school",191170,64790,60620,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.8
305,25-2057,detailed,"special education teachers, middle school",80110,66300,61820,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.5
306,25-2058,detailed,"special education teachers, secondary school",142500,66490,62320,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.7
307,25-2059,detailed,"special education teachers, all other",32950,67670,62820,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,10.5
308,25-3000,minor,other teachers and instructors,1086850,43520,33970,No formal educational credential,None,None,2.7656477438136826,7.714701601164483,21.83406113537118,20.232896652110625,19.941775836972344,16.157205240174672,11.353711790393014,44.2,67.5,79.1,11.6,6.2,9.7,15.7
309,25-3011,detailed,"adult basic education, adult secondary education, and english as a second language instructors",42910,59810,55350,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-5.0
310,25-3021,detailed,self-enrichment teachers,222700,47930,39960,High school diploma or equivalent,Less than 5 years,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,23.5
311,25-3031,detailed,"substitute teachers, short-term",512030,36090,29370,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,12.6
312,25-3097,detailed,"tutors and teachers and instructors, all other",309220,50390,40590,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,15.6
313,25-4000,minor,"librarians, curators, and archivists",254360,54400,50860,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,7.3
314,25-4010,broad,"archivists, curators, and museum technicians",30230,56960,52140,No formal educational credential,None,None,0.0,5.2631578947368425,42.10526315789474,17.54385964912281,7.017543859649122,15.789473684210526,10.526315789473685,40.3,63.6,94.6,0.6,4.4,7.6,18.8
315,25-4011,detailed,archivists,6550,61210,56760,Master's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,10.9
316,25-4012,detailed,curators,11750,61650,56990,Master's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,21.6
317,25-4013,detailed,museum technicians and conservators,11930,49990,45710,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,20.6
318,25-4022,detailed,librarians and media collections specialists,135070,63560,60820,Master's degree,None,None,0.5681818181818182,1.7045454545454546,16.477272727272727,23.863636363636363,20.454545454545453,23.295454545454547,14.204545454545455,49.6,83.2,83.1,9.5,3.5,9.9,9.1
319,25-4031,detailed,library technicians,89070,39630,37010,Postsecondary nondegree award,None,None,0.0,14.705882352941176,11.764705882352942,14.705882352941176,8.823529411764707,35.294117647058826,14.705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.2
